2019-11-20_09:07:32.000043;2019-11-20 09:07:32.043318;NameNode;rupdate_filelist;2019-11-20 09:07:26.665141
2019-11-20_09:07:36.000401;2019-11-20 09:07:36.401077;NameNode;update_filelist;2019-11-20 09:07:33.821827
2019-11-20_09:07:39.000290;2019-11-20 09:07:39.290699;NameNode;rupdate_filelist;2019-11-20 09:07:33.821827
2019-11-20_09:07:43.000670;2019-11-20 09:07:43.670204;NameNode;update_filelist;2019-11-20 09:07:41.120475
2019-11-20_09:07:46.000527;2019-11-20 09:07:46.527545;NameNode;rupdate_filelist;2019-11-20 09:07:41.120475
2019-11-20_09:07:50.000954;2019-11-20 09:07:50.953911;NameNode;update_filelist;2019-11-20 09:07:48.416154
2019-11-20_09:07:53.000892;2019-11-20 09:07:53.892618;NameNode;rupdate_filelist;2019-11-20 09:07:48.416154
2019-11-20_09:07:58.000250;2019-11-20 09:07:58.250439;NameNode;update_filelist;2019-11-20 09:07:55.765954
2019-11-20_09:08:01.000232;2019-11-20 09:08:01.232385;NameNode;rupdate_filelist;2019-11-20 09:07:55.765954
2019-11-20_09:08:05.000551;2019-11-20 09:08:05.551130;NameNode;update_filelist;2019-11-20 09:08:03.071361
2019-11-20_09:08:08.000464;2019-11-20 09:08:08.464830;NameNode;rupdate_filelist;2019-11-20 09:08:03.071361
2019-11-20_09:08:12.000698;2019-11-20 09:08:12.698439;NameNode;update_filelist;2019-11-20 09:08:10.184852
2019-11-20_09:08:15.000614;2019-11-20 09:08:15.614191;NameNode;rupdate_filelist;2019-11-20 09:08:10.184852
2019-11-20_09:08:20.000027;2019-11-20 09:08:20.027004;NameNode;update_filelist;2019-11-20 09:08:17.474991
2019-11-20_09:08:22.000938;2019-11-20 09:08:22.938142;NameNode;rupdate_filelist;2019-11-20 09:08:17.474991
2019-11-20_09:08:27.000441;2019-11-20 09:08:27.441343;NameNode;update_filelist;2019-11-20 09:08:24.767389
2019-11-20_09:08:30.000326;2019-11-20 09:08:30.326725;NameNode;rupdate_filelist;2019-11-20 09:08:24.767389
2019-11-20_09:08:34.000577;2019-11-20 09:08:34.576967;NameNode;update_filelist;2019-11-20 09:08:32.076464
2019-11-20_09:08:37.000484;2019-11-20 09:08:37.484907;NameNode;rupdate_filelist;2019-11-20 09:08:32.076464
2019-11-20_09:08:41.000822;2019-11-20 09:08:41.822904;NameNode;update_filelist;2019-11-20 09:08:39.291019
2019-11-20_09:08:44.000746;2019-11-20 09:08:44.745997;NameNode;rupdate_filelist;2019-11-20 09:08:39.291019
2019-11-20_09:08:49.000183;2019-11-20 09:08:49.182967;NameNode;update_filelist;2019-11-20 09:08:46.601783
2019-11-20_09:08:52.000005;2019-11-20 09:08:52.005005;NameNode;rupdate_filelist;2019-11-20 09:08:46.601783
2019-11-20_09:08:56.000646;2019-11-20 09:08:56.645949;NameNode;update_filelist;2019-11-20 09:08:54.128102
2019-11-20_09:08:59.000531;2019-11-20 09:08:59.531458;NameNode;rupdate_filelist;2019-11-20 09:08:54.128102
2019-11-20_09:09:04.000139;2019-11-20 09:09:04.139451;NameNode;update_filelist;2019-11-20 09:09:01.586805
2019-11-20_09:09:07.000015;2019-11-20 09:09:07.015264;NameNode;rupdate_filelist;2019-11-20 09:09:01.586805
2019-11-20_09:09:11.000538;2019-11-20 09:09:11.538837;NameNode;update_filelist;2019-11-20 09:09:09.064054
2019-11-20_09:09:14.000414;2019-11-20 09:09:14.414777;NameNode;rupdate_filelist;2019-11-20 09:09:09.064054
2019-11-20_09:09:18.000961;2019-11-20 09:09:18.961658;NameNode;update_filelist;2019-11-20 09:09:16.428968
2019-11-20_09:09:21.000893;2019-11-20 09:09:21.893550;NameNode;rupdate_filelist;2019-11-20 09:09:16.428968
